time,position,space_gap,time_gap,speed,acceleration,fuel_rate,infeasible_flag,acc,followerstopper_envelope
1627903899.9,2.610568747066878,46.35861816782631,1.7966243857458741,25.803177634472764,-0.3900000000000027,,0.0,0.0,Adaptive II
1627903900.0,5.232867064933066,46.0,1.7855778651470369,25.76196809888884,-0.3899999999999998,2.448272261818692,0.0,0.0,Adaptive II
1627903900.1,7.854245611252337,46.0,1.7896874910901568,25.7028113729397,-0.4018977903566069,2.4101979909456492,0.0,0.0,Adaptive II
1627903900.1999998,10.450774274317666,46.0,1.7929828973795208,25.65557098577454,-0.5385881906278285,2.054135758210826,0.0,0.0,Adaptive II
1627903900.2999997,13.052683070176824,46.0,1.796174867455837,25.6099786459856,-0.4870480901925794,2.181051574083626,0.0,0.0,Adaptive II
1627903900.3999996,15.652303935851434,46.0,1.8005673976951324,25.547502447774857,-0.5640585722583984,1.9780076047627277,0.0,0.0,Adaptive II
1627903900.4999995,18.242967902355264,46.0,1.805194667440901,25.482016333014656,-0.4153513398324759,2.3485889333291023,0.0,0.0,Adaptive II
1627903900.5999994,20.827550180171563,45.798654234378525,1.8018300890110606,25.41785405499319,-0.7582386764892978,1.4743773322050298,0.0,0.0,Adaptive II
1627903900.699999,23.387439138772084,45.295844262334384,1.7875421270765512,25.33973525782791,-0.5015906089565559,2.114371054248033,0.0,0.0,Adaptive II
1627903900.7999992,25.960783634766145,45.0,1.7834353936062093,25.232200819457443,-0.6957170366562855,1.617474669643412,0.0,0.0,Adaptive II
1627903900.8999991,28.5349979554336,45.0,1.7855172724345043,25.20278055817613,-0.76916494218332,1.4318506816187546,0.0,0.0,Adaptive II
1627903900.999999,31.079833999924837,90.74152638359926,3.6048310091415092,25.17219979341261,-0.7782103108499405,1.4072128336021814,0.0,0.0,Safe
1627903901.099999,33.6364321255,193.17767340119772,7.702590686146984,25.07957144193387,-0.5885948045758126,1.8707372200056112,0.0,0.0,Safe
1627903901.1999989,36.18201053617053,252.0,10.048751892793575,25.077741264636146,-0.5032765246547385,2.0819124496842667,0.0,0.0,Safe
1627903901.2999988,38.73003065195373,252.0,10.054354262272119,25.063767739476106,-0.3049406231855274,2.5713277205024356,0.0,0.0,Safe
1627903901.399999,41.263717436036224,252.0,10.067686985246572,25.03057558000033,-0.3059483353803525,2.5643343586620535,0.0,0.0,Safe
1627903901.4999986,43.79179268682157,252.0,10.067686985249615,25.030575579992764,-0.0629622375040513,3.1645911630142765,0.0,0.0,Safe
1627903901.5999985,46.32870457371585,252.0,10.060992171544067,25.04723149598927,-0.0116045014538234,3.2944298896630126,0.0,0.0,Safe
1627903901.6999984,48.86781391302044,252.0,10.054298501718286,25.063906741672035,0.0107288118392178,3.3527353730272504,0.0,0.0,Safe
1627903901.7999983,51.41260825788107,252.0,10.048731727375358,25.07779158970743,0.2389497647872231,3.947094888992929,0.0,0.0,Safe
1627903901.8999982,53.97174523294875,252.0,10.042050255866107,25.094477081788465,0.0441462689252852,3.4420055174302595,0.0,0.0,Safe
1627903901.999998,56.50534858848378,204.037160584975,8.122038548380223,25.12142233376448,0.2738712176232043,4.0515901385605275,0.0,0.0,Safe
1627903902.099998,59.06126685797486,102.94237418228576,4.094175240111224,25.14361700343075,0.2305649476596559,3.938636260074405,0.0,0.0,Safe
1627903902.199998,61.60845070322984,46.0,1.8259410506889358,25.19248909084113,0.249900616797575,4.001716950915376,0.0,0.0,Adaptive II
1627903902.2999978,64.15557032334851,46.0,1.8229750846471875,25.233477071302204,0.1599472349498777,3.768562418042584,0.0,0.0,Adaptive II
1627903902.3999977,66.71624536649688,46.0,1.8215469883405992,25.25326016536377,0.3502654657711255,4.294392355670363,0.0,0.0,Adaptive II
1627903902.4999976,69.26264503509543,46.0,1.8239691704737155,25.219724513245488,0.1894442726767607,3.844241295508469,0.0,0.0,Adaptive II
1627903902.5999975,71.8201163014473,46.0,1.8217808196153702,25.25001883031786,0.029431457861423,3.4338013778554113,0.0,0.0,Adaptive II
1627903902.6999974,74.3775986141335,46.0,1.8229320787533863,25.23407236952961,0.1829044871906026,3.829757873971549,0.0,0.0,Adaptive II
1627903902.799997,76.92635352722608,46.0,1.8229334978507203,25.23405272558491,0.0228723720110406,3.4142811912476088,0.0,0.0,Adaptive II
1627903902.8999972,79.47750352912917,46.0,1.8262005670067516,25.188909055809056,-0.1940623461498971,2.864821222869188,0.0,0.0,Adaptive II
1627903902.9999971,82.02304116241514,46.0,1.8261819058402333,25.189166453182672,-0.181237441829843,2.896837843115512,0.0,0.0,Adaptive II
1627903903.099997,84.5829068151743,46.0,1.8274097087663297,25.17224231617673,-0.2484100116890807,2.726902844037201,0.0,0.0,Adaptive II
1627903903.199997,87.11657163128577,46.22007472483086,1.8361524592226612,25.172242366191213,-0.0356273815475704,3.2569261483339798,0.0,0.0,Adaptive II
1627903903.2999969,89.66453191847374,46.71835510332579,1.8547192846969294,25.188908903246677,-0.0833497162404143,3.1408654777531293,0.0,0.0,Adaptive II
1627903903.3999968,92.21244304783858,47.0,1.8652771243099577,25.197328261551068,-0.0096922077185982,5.354849824360013,0.0,0.0,Adaptive II
1627903903.499997,94.75724545849673,47.0,1.863337010680857,25.22356381620218,0.2525517536342708,7.1143031591998245,0.0,0.0,Adaptive II
1627903903.5999966,97.31630018615124,47.0,1.861384984117706,25.25001566093429,0.1978204487565493,6.975384771422737,0.0,0.0,Adaptive II
1627903903.6999965,99.864291774173,47.0,1.8601616504350376,25.266621311652173,0.2021226273752868,6.992838268896369,0.0,0.0,Adaptive II
