time,position,incremental_distance,incremental_gap,speed,acceleration,fuel_rate,infeasible_flag,space_gap,chunk_num
1627907593.8,88.76549933098468,,,26.34581090352603,,,0.0,82.00492629406513,0
1627907593.9,91.50411649539865,2.7386171644139665,0.49407949450709054,26.261456999458705,-0.8435378339826916,0.841790772830463,0.0,82.49900578857222,0
1627907594.0,94.25039201920852,2.746275523809871,0.4940783165314713,26.153683856309947,-1.0777324592933517,0.22144504943266202,0.0,82.99308410510369,0
1627907594.1,97.01956598830765,2.7691739690991284,0.4969826458558657,26.188762554213845,0.35078731357583764,4.054957532423598,0.0,83.49006675095956,0
1627907594.2,99.77783761733593,2.758271629028286,0.49702506153103343,26.229489095501854,0.4072648302830805,4.2324196195760395,0.0,83.98709181249059,0
1627907594.3,102.07192750065731,2.2940898833213765,0.01290818750941014,26.08940812509063,-1.4008110400297735,0.1945,0.0,84.0,0
1627907594.4,104.33309734388354,2.2611698432262273,0.0,25.976151943990068,-1.1325601908652525,0.5381993405796264,0.0,84.0,0
1627907594.5,107.08811427174805,2.755016927864517,0.4850089561497839,26.004990696419608,0.2883877993234322,3.8408434496769273,0.0,84.48500895614978,0
1627907594.6,109.86026626632346,2.7721519945754096,0.4965601991781483,26.021652630801817,0.166619502722839,3.4911836849408657,0.0,84.98156915532793,0
1627907594.7,112.63656469851522,2.7762984321917514,0.4976376071018507,25.855067048980395,-1.6658534351917718,0.1945,0.0,85.47920676242978,0
1627907594.8,115.40415353994405,2.7675888414288323,0.49767790653247346,25.742663705254547,-1.1240345092213249,0.1945,0.0,85.97688466896226,0
1627907594.9,117.70843877387139,2.304285233927345,0.02311533103774366,25.766585002484387,0.23921263010199154,4.072922172771687,0.0,86.0,0
1627907595.0,120.00698017216685,2.2985413982954555,0.0,25.811229795953178,0.4464483604542452,4.711867080175057,0.0,86.0,0
1627907595.1,122.7485205383726,2.7415403662057543,0.46273613909508526,25.66500723718797,-1.4622269821403817,0.1945,0.0,86.46273613909509,0
1627907595.2,125.53864735015476,2.7901268117821587,0.5027298104894271,25.536489221443297,-1.2851783189844137,0.1945,0.0,86.96546594958451,0
1627907595.3,203.10493421571408,77.56628686555932,75.29086647071313,24.2561772395928,,,0.0,162.25633242029764,1
1627907595.4,286.81434839493124,83.70941417921716,81.42738895320926,22.846743162771205,,,0.0,243.6837213735069,2
1627907597.9,254.0240018487484,-97.20290261776148,-99.64901189012909,25.36657920291235,,,0.0,152.3509881098709,4
1627907598.0,157.1191171792745,-96.90488466947392,-99.35098810987091,26.581996074265465,,,0.0,53.0,5
1627907598.2,162.01132989203904,4.892212712764547,0.0,26.69589374910181,0.569488238405147,5.702216496323816,0.0,53.0,5
1627907598.3,164.48061664560788,2.469286753568838,0.0,26.73693908712617,0.4104537716828296,8.155036375351647,0.0,53.0,5
1627907598.4,166.94433565748741,2.463719011879533,0.011866019125818639,26.76815504315003,0.3121591136914111,7.835946524038809,0.0,53.01186601912582,5
1627907598.5,169.88538767054297,2.941052013055554,0.4772693135733235,26.78481973678844,0.16664709531113084,6.481369623819964,0.0,53.48913533269914,5
1627907598.6,172.83435032359506,2.9489626530520923,0.4772693135733306,26.83099461704636,0.46174924293761627,7.3988938290233754,0.0,53.96640464627247,5
1627907598.7,175.35393929541652,2.519588971821463,0.03359535372752731,26.86298463592701,0.3198997311862494,7.845995460930423,0.0,54.0,5
1627907598.8,177.82883172150903,2.4748924260925094,0.0,26.892769794015784,0.29785186494141835,7.868861265911945,0.0,54.0,5
1627907598.9,180.7561108047896,2.927279083280581,0.4587554386179704,27.040805603548176,1.4803559776577022,11.320182156870795,0.0,54.45875543861797,5
1627907599.0,183.72657684443502,2.9704660396454017,0.4844426939739961,27.179197086668175,1.3839161510052842,10.951958175967478,0.0,54.94319813259197,5
1627907599.1,186.25824229075658,2.5316654463215684,0.0568018674080335,27.195419700049946,0.16222628852875592,7.44157641443814,0.0,55.0,5
1627907599.2,188.7356641923772,2.477421901620602,0.008875431090672237,27.214623626866945,0.19203899345600858,7.650133054059244,0.0,55.00887543109067,5
1627907599.3,191.71872641322122,2.983062220844033,0.4970786570118193,27.37010469996013,1.5548122137163232,11.771694750578765,0.0,55.50595408810249,5
1627907599.4,194.69876787072363,2.9800414575024092,0.49404591189750846,27.558793697202972,1.8868872732145248,13.41727188497008,0.0,56.0,5
1627907599.5,197.6749089354756,2.976141064751971,0.4901341640911028,27.586120987347,0.2732731620538895,3.554465024643879,0.0,56.4901341640911,5
1627907599.6,200.65363691391462,2.978727978439025,0.49271031199230464,27.60601969245347,0.19898724083369052,0.1945,0.0,56.98284447608341,5
1627907599.7,203.1742531769311,2.5206162630164783,0.017155523916592585,27.63653924319628,0.3051950708430801,0.1945,0.0,57.0,5
1627907599.8,205.67771400222682,2.5034608252957185,0.0,27.66796082513841,0.31421611908114216,0.1945,0.0,57.0,5
1627907599.9,208.6721161893211,2.9944021870942663,0.4877361993433098,27.70046219160013,0.32501319968208375,0.1945,0.0,57.48773619934331,5
1627907600.0,211.6767237860262,3.004607596705114,0.5122638006566902,27.713194481873597,0.12732302415935254,0.1945,0.0,58.0,5
1627907600.1,214.18893008727824,2.5122063012520357,0.0,27.73101989556877,0.17825430694829753,0.1945,0.0,58.0,5
1627907600.2,216.69722198183615,2.508291894557914,0.007190873905074113,27.712300402092932,-0.1871946669742688,0.1945,0.0,58.007190873905074,5
1627907600.3,219.68729413912178,2.990072157285624,0.474672370475993,27.610064773716537,-1.0223572587598075,0.1945,0.0,58.48186324438107,5
