time,position,space_gap,time_gap,speed,acceleration,fuel_rate,infeasible_flag,acc,followerstopper_envelope
1627907960.2,10668.360002164856,52.7131949268027,1.9222779892410202,27.42225381648137,0.3899999999999998,2.1999613336793766,0.0,0.0,Adaptive II
1627907960.3,10671.142096993062,53.0,1.9294147216289215,27.469470096742285,0.39,2.1939471950614395,0.0,0.0,Adaptive II
1627907960.4,10673.9249303394,53.0,1.9261434788385638,27.516122543455705,0.3900642482682236,2.2007153707829,0.0,0.0,Adaptive II
1627907960.5,10676.741156245833,53.0,1.9228042748936227,27.56390792969928,0.4229812247465733,2.3149306441029305,0.0,0.0,Adaptive II
1627907960.6,10679.545134736896,53.0,1.920100748006641,27.602718271435563,0.5206507300508794,2.6467079437163807,0.0,0.0,Adaptive II
1627907960.7,10682.348322650723,53.0,1.9173932707558192,27.6416950076746,0.4731418731350288,2.492944395077563,0.0,0.0,Adaptive II
1627907960.8,10685.166092501577,53.0,1.913867592015091,27.692615842978384,0.4658885174292774,2.476578079346134,0.0,0.0,Adaptive II
1627907960.9,10687.987476614697,53.0,1.9100279920186551,27.74828443429553,0.4513356477115859,2.436568099317171,0.0,0.0,Adaptive II
1627907961.0,10690.808854001123,53.0,1.9067296477432316,27.796284629407097,0.4922312548846925,1.7466760112636204,0.0,0.0,Adaptive II
1627907961.2,10696.451615500668,53.0,1.9024496096259378,27.8588193515522,0.514525104227395,0.9235408346059069,0.0,0.0,Adaptive II
1627907961.3,10699.272992887092,53.0,1.8969960390922906,27.938909153105246,0.4882240159366645,0.1945,0.0,0.0,Adaptive II
1627907961.4,10702.111880080582,53.0,1.8939829713723952,27.983356134187297,0.4169853692048045,0.1945,0.0,0.0,Adaptive II
1627907961.5,10704.963778915511,53.0,1.8918131758243213,28.01545135497128,0.3895276699887515,0.1945,0.0,0.0,Adaptive II
1627907961.6,10707.822980091449,53.0,1.887696502949938,28.07654721888605,0.5283462923248797,0.1945,0.0,0.0,Adaptive II
1627907961.7,10710.669155345431,53.0,1.8844446352531932,28.124997152213464,0.4096346830212455,0.1945,0.0,0.0,Adaptive II
1627907961.8,10713.542969712518,53.0,1.8823411300785082,28.156426671604148,0.4718683225228269,0.1945,0.0,0.0,Adaptive II
1627907961.9,10716.39486702059,53.0,1.8801783314649396,28.188815450662645,0.4452877791746638,0.1945,0.0,0.0,Adaptive II
1627907962.0,10719.268658941888,53.0,1.8792468892027288,28.20278714016404,0.3996654553291541,0.1945,0.0,0.0,Adaptive II
1627907962.1,10722.142426687456,53.0,1.8793360654866322,28.201448891088177,0.3954211557525378,0.1945,0.0,0.0,Adaptive II
1627907962.2,10725.01470404183,53.0,1.8785343155825147,28.21348514124174,0.0902910796941165,0.1945,0.0,0.0,Adaptive II
1627907962.3,10727.890036151446,53.0,1.8781361095141689,28.219467019198035,0.1123850483473213,0.1945,0.0,0.0,Adaptive II
1627907962.4,10730.762265288247,53.0,1.8772121958394696,28.233355886705688,0.0171171412264677,0.1945,0.0,0.0,Adaptive II
1627907962.5,10733.636053669414,53.0,1.876103949888741,28.25003380177472,0.225340964070094,0.1945,0.0,0.0,Adaptive II
1627907962.6,10736.509846869623,53.0,1.8740785238310618,28.280565262364465,0.0792551263795595,0.1945,0.0,0.0,Adaptive II
1627907962.7,10739.389364790291,53.0,1.8718453675461622,28.3143046529953,0.2730423119692319,0.1945,0.0,0.0,Adaptive II
1627907962.8,10742.24858006623,53.0,1.871799212077952,28.31500283684957,0.225406980587794,0.1945,0.0,0.0,Adaptive II
1627907962.9,10745.114266311844,53.0,1.8709535924595544,28.327800440162832,0.1592622384838824,0.1945,0.0,0.0,Adaptive II
1627907963.0,10747.993582378103,53.0,1.8718722738032203,28.31389766370972,0.0203049217223717,0.1945,0.0,0.0,Adaptive II
1627907963.1,10750.872898444364,53.0,1.874077662101954,28.280578266193903,0.0039396357796571,0.1945,0.0,0.0,Adaptive II
1627907963.3,10756.631537441715,53.0,1.8751141615867999,28.264945722104294,-0.3439390141432479,0.1945,0.0,0.0,Adaptive II
1627907963.4,10759.51086037281,53.0,1.8749985000009066,28.266689280004424,-0.0589563123635798,0.1945,0.0,0.0,Adaptive II
1627907963.5,10762.384648244735,53.0,1.8749990912309875,28.266680366871043,-0.0679111520309307,0.1945,0.0,0.0,Adaptive II
1627907963.6,10765.052829108565,53.0,1.8772116763933293,28.23336369920117,-0.0659040871090551,0.1945,0.0,0.0,Adaptive II
1627907963.7,10767.900249870265,53.0,1.8781361272073285,28.21946675335387,-0.1878907428228914,0.1945,0.0,0.0,Adaptive II
1627907963.8,10770.786862647616,53.0,1.879925871786574,28.19260099316141,-0.154378946839786,0.1945,0.0,0.0,Adaptive II
1627907963.9,10773.648390512397,52.80544095270607,1.874377339645313,28.17225744027529,-0.1481658270103987,0.1945,0.0,0.0,Adaptive II
1627907964.0,10776.509911554776,52.27316059782712,1.8551010563692678,28.1780663206209,-0.0638132180785431,0.1945,0.0,0.0,Adaptive II
1627907964.2,10782.23296046193,52.0,1.8457883101571146,28.172244733511032,-0.0539506630455066,0.1945,0.0,0.0,Adaptive II
1627907964.3,10785.094481504306,52.0,1.8468802580293517,28.15558820011686,-0.0123729432498513,0.1945,0.0,0.0,Adaptive II
1627907964.4,10787.960883590638,52.0,1.8477924461948667,28.141688806598857,-0.0010114013413408,0.1945,0.0,0.0,Adaptive II
1627907964.5,10790.820275521077,52.0,1.8483755710972634,28.13281067609593,-0.1426053945054502,0.1945,0.0,0.0,Adaptive II
1627907964.6,10793.659095089622,52.0,1.8507624743756037,28.09652817147342,-0.0734423706239471,0.1945,0.0,0.0,Adaptive II
1627907964.7,10796.532871106776,52.0,1.850898267092314,28.09446684592227,-0.2092573054043508,0.1945,0.0,0.0,Adaptive II
1627907964.8,10799.392189380833,52.0,1.852515486130762,28.069940785547377,-0.3261013717002679,0.1945,0.0,0.0,Adaptive II
1627907964.9,10802.251338659971,52.0,1.8541962838158692,28.04449585724866,-0.1705113446086129,0.1945,0.0,0.0,Adaptive II
1627907965.0,10805.102772258051,52.0,1.85511693940241,28.03057796278373,-0.2326145444143458,0.1945,0.0,0.0,Adaptive II
1627907965.1,10807.954205856133,52.0,1.856036545207315,28.01668972212598,-0.0459959900686807,0.1945,0.0,0.0,Adaptive II
1627907965.3,10813.657079850647,52.0,1.857018817051031,28.00187026783964,-0.1443419787281628,0.1945,0.0,0.0,Adaptive II
1627907965.4,10816.508520247082,52.0,1.8582504107452555,27.983311452166063,-0.1990062904141449,0.1945,0.0,0.0,Adaptive II
1627907965.5,10819.334504505494,52.0,1.8591702279566775,27.96946681808187,-0.2193732306769745,0.1945,0.0,0.0,Adaptive II
1627907965.6,10822.16533630205,52.0,1.859954632289596,27.957671169639355,-0.1795042214481995,0.1945,0.0,0.0,Adaptive II
1627907965.7,10825.01720401656,52.0,1.86113246633498,27.93997791162097,-0.1730449597502694,0.1945,0.0,0.0,Adaptive II
1627907965.8,10827.848882933547,52.0,1.8623992985110787,27.92097271598638,-0.0523345867306797,0.1945,0.0,0.0,Adaptive II
1627907965.9,10830.681346445765,52.0,1.8636788391169634,27.901803094270424,-0.103808702628955,0.1945,0.0,0.0,Adaptive II
1627907966.0,10833.53328615283,52.0,1.8643546483429911,27.89168898000001,-0.0617556711639308,0.1945,0.0,0.0,Adaptive II
1627907966.1,10836.364847926274,52.0,1.8643546483456104,27.891688979960826,-0.2548334609875433,0.1945,0.0,0.0,Adaptive II
1627907966.2,10839.202210634488,52.0,1.8654693588114843,27.875022312416807,-0.2083193571484576,0.1945,0.0,0.0,Adaptive II
1627907966.3,10842.049235080493,52.0,1.8665851488376672,27.858359439096944,-0.0737471276631878,0.1945,0.0,0.0,Adaptive II
1627907966.4,10844.886572199315,52.0,1.8672099179528276,27.849038021933698,-0.1036198986444142,0.1945,0.0,0.0,Adaptive II
1627907966.5,10847.710860787094,51.80661121739151,1.860571066847027,27.844467830613088,-0.0123218341549729,0.1945,0.0,0.0,Adaptive II
1627907966.6,10850.53518676168,51.311919864317545,1.8434192577139392,27.83518705774533,-0.0026061631329131,0.1945,0.0,0.0,Adaptive II
1627907966.7,10853.373309240687,51.0,1.8335943013201388,27.81422256999892,-0.1688236920775449,0.1945,0.0,0.0,Adaptive II
1627907966.8,10856.197620066338,51.0,1.8347140378633104,27.797247389786197,-0.1793245016516354,0.1945,0.0,0.0,Adaptive II
1627907966.9,10859.021915664402,51.0,1.8338571658095555,27.81023568838638,-0.2187109388437715,0.1945,0.0,0.0,Adaptive II
1627907967.0,10861.854337690906,51.0,1.8359333083917668,27.778786825690727,-0.0445573973887611,0.1945,0.0,0.0,Adaptive II
1627907967.1,10864.706214985874,51.0,1.83581494970637,27.780577779997493,-0.0679194749250615,0.1945,0.0,0.0,Adaptive II
1627907967.2,10867.53054396606,51.0,1.836468655409817,27.7706890611858,-0.1072878867170248,0.1945,0.0,0.0,Adaptive II
1627907967.3,10870.361358859844,51.0,1.8369035056022773,27.764114905577635,-0.0583430181275796,0.1945,0.0,0.0,Adaptive II
1627907967.4,10873.192987262037,51.0,1.8383654565979282,27.742035631141807,-0.0111028421753591,0.1945,0.0,0.0,Adaptive II
1627907967.5,10876.017289959864,51.0,1.8398670704727837,27.719393872783822,-0.1517529023580426,0.1945,0.0,0.0,Adaptive II
1627907967.6,10878.840788794269,51.0,1.8409689349926426,27.7028031438259,-0.0735856477658649,0.1945,0.0,0.0,Adaptive II
1627907967.7,10881.665125792855,51.0,1.8409691488480557,27.70279992574133,-0.2512257326530277,0.1945,0.0,0.0,Adaptive II
1627907967.8,10884.460178262914,51.0,1.841892587515139,27.688911039488517,-0.0798100351474118,0.1945,0.0,0.0,Adaptive II
1627907967.9,10887.283653735138,51.0,1.8418925874811103,27.688911040000065,-0.1248784378095608,0.1945,0.0,0.0,Adaptive II
1627907968.0,10890.093393115563,51.0,1.8420742982927072,27.68617967650296,-0.0180988035552572,0.1945,0.0,0.0,Adaptive II
1627907968.1,10892.903057489812,50.79904404584468,1.8368461827842062,27.65557863361528,-0.1809596204945397,0.1945,0.0,0.0,Adaptive II
1627907968.2,10895.711927563909,50.28578648399279,1.820271389273284,27.625433647050087,-0.087029623493158,0.1945,0.0,0.0,Adaptive II
1627907968.3,10898.536256343215,50.0,1.8119450307542104,27.594656102336515,-0.2989516079235013,0.1945,0.0,0.0,Adaptive II
1627907968.4,10901.332142854111,50.0,1.8130523851764935,27.57780216876232,-0.3296123539728491,0.1945,0.0,0.0,Adaptive II
1627907968.5,10904.14183322418,49.78143988951029,1.8079361448567357,27.53495472233897,-0.3282756837562209,0.1945,0.0,0.0,Adaptive II
1627907968.6,10906.944249242257,49.2888516727306,1.7922560616370031,27.50100988790149,-0.3737474372764812,0.1945,0.0,0.0,Adaptive II
1627907968.7,10909.732805205174,49.0,1.7856659304336209,27.44074306670628,-0.3859950337744608,0.1945,0.0,0.0,Adaptive II
1627907968.8,10912.535177256084,49.0,1.79270496373945,27.33299733704626,-0.6987747777218412,0.1945,0.0,0.0,Adaptive II
1627907968.9,10915.316468401454,48.81002072682724,1.793071485211728,27.22145833525633,-1.0039546609123904,0.1945,0.0,0.0,Adaptive II
1627907969.0,10918.08477644859,48.29924204598871,1.7814996933699352,27.11156349099589,-1.0977263650108886,0.1945,0.0,0.0,Adaptive II
1627907969.1,10920.851408935549,48.0,1.7787983231589901,26.98450935952998,-1.1101042083467247,0.1945,0.0,0.0,Adaptive II
1627907969.2,10923.597778436822,48.0,1.7891891461483147,26.827795207305066,-1.22683538069095,0.1945,0.0,0.0,Adaptive II
1627907969.3,10926.34414459438,47.77637620079111,1.7942166815586267,26.62798573430274,-1.7917670195323492,0.1945,0.0,0.0,Adaptive II
1627907969.4,10929.033677711646,47.28260265586739,1.7892315500274212,26.42620663331292,-2.0054860726889783,0.1945,0.0,0.0,Adaptive II
1627907969.5,10931.724031098538,40.29135349110642,1.5358117446614292,26.23456529171723,-1.9610863064876107,0.1945,0.0,0.0,Adaptive II
1627907969.6,10934.393288251818,24.604708648846387,0.9434158508180397,26.080448645749957,-1.955604069895376,0.1945,0.0,0.0,Adaptive I
1627907969.7,10937.034908448946,15.0,0.5800871379198256,25.85818408901382,-1.9531035827076728,0.1945,0.0,0.0,Stopping
1627907969.8,10939.629266029206,15.0,0.584275327010719,25.672828042805257,-1.8145293542631835,0.1945,0.0,0.0,Stopping
1627907969.9,10942.2236297949,15.245932707550365,0.59870449294336,25.46487104614512,-1.893691462718134,0.1945,0.0,0.0,Stopping
1627907970.1,10947.412344955415,16.0,0.6372374886737905,25.10837840582633,-1.9194294965832472,0.1945,0.0,0.0,Adaptive I
1627907970.2,10949.969547614706,16.0,0.641210744214321,24.95279460671684,-1.883021667782424,0.1945,0.0,0.0,Adaptive I
1627907970.3,10952.520261814854,16.0,0.6441164813599379,24.840227603272677,-1.2824177811967294,0.1945,0.0,0.0,Adaptive I
1627907970.4,10955.057180261589,16.0,0.6473746834415683,24.71520806921414,-1.4418057618536604,0.1945,0.0,0.0,Adaptive I
1627907970.5,10957.565674217123,16.209888169511476,0.6580226997540161,24.634238568929465,-1.0402642400503122,0.1945,0.0,0.0,Adaptive I
1627907970.6,10960.060386704054,16.718895893885428,0.6815544134940239,24.53053719977418,-0.9108579961621296,0.1945,0.0,0.0,Adaptive I
1627907970.7,10962.56158406843,17.0,0.6955510615155965,24.441052484280917,-0.9290865268876032,0.1945,0.0,0.0,Adaptive I
1627907970.8,10965.055476743324,17.0,0.6967578818350303,24.3987193302035,-0.8178463885610183,0.1945,0.0,0.0,Adaptive I
1627907970.9,10967.52906436111,17.0,0.7000742649987202,24.28313801826593,-0.7851708570794502,0.1945,0.0,0.0,Adaptive I
1627907971.0,10969.980727407585,17.0,0.7023758852726274,24.203564439575604,-0.9061310005545644,0.1945,0.0,0.0,Adaptive I
1627907971.1,10972.447027089098,17.19808660588771,0.7133174269756416,24.11000482464729,-0.7990058084112938,0.1945,0.0,0.0,Adaptive I
1627907971.2,10974.8930099619,17.69232038216035,0.7366518223114142,24.017208464436607,-0.7850266413773266,0.1945,0.0,0.0,Adaptive I
1627907971.3,10977.337367043794,18.0,0.7502141870149567,23.993147972341852,-0.7621158683191491,0.1945,0.0,0.0,Adaptive I
1627907971.4,10979.776080388625,18.0,0.7519142367421353,23.938900369794432,-0.5787823245985965,0.1945,0.0,0.0,Adaptive I
1627907971.5,10982.206640836794,18.0,0.7542917010346099,23.86344695998994,-0.6453251546901517,0.1945,0.0,0.0,Adaptive I
1627907971.6,10984.63071511907,18.0,0.7563620725332212,23.79812612723174,-0.5944534778683033,0.1945,0.0,0.0,Adaptive I
1627907971.7,10987.040980339903,18.0,0.7590742724376968,23.713094559501624,-0.7299626049291726,0.1945,0.0,0.0,Adaptive I
1627907971.8,10989.457733021653,18.0,0.7609491577375617,23.654668405859372,-0.5997157725883586,0.1945,0.0,0.0,Adaptive I
1627907971.9,10991.860708419144,18.17644912632125,0.7699161167318258,23.60834996347063,-0.5730267809458061,0.1945,0.0,0.0,Adaptive I
1627907972.0,10994.257972235882,18.67654749342729,0.7925897138858166,23.563953917421017,-0.4558614874612882,0.1945,0.0,0.0,Adaptive I
1627907972.1,10996.64715121462,19.0,0.8082689386746855,23.50702729113184,-0.4226324724058664,0.1945,0.0,0.0,Adaptive I
1627907972.2,10999.029803216434,19.0,0.8099703834292036,23.45764782109557,-0.4875588977222183,0.1945,0.0,0.0,Adaptive I
1627907972.3,11001.412478155573,19.0,0.8115690443597415,23.411440014927347,-0.540836985296264,0.1945,0.0,0.0,Adaptive I
1627907972.4,11003.795156463835,19.0,0.8138370883705808,23.34619578230422,-0.462968356873538,0.1945,0.0,0.0,Adaptive I
1627907972.5,11006.163213941503,19.0,0.8152093917831003,23.30689537131248,-0.5921672763987582,0.1945,0.0,0.0,Adaptive I
1627907972.6,11008.538578536069,19.0,0.8184443712428767,23.2147726437985,-0.5637199819345478,0.1945,0.0,0.0,Adaptive I
1627907972.7,11010.885511702452,19.221961083388027,0.8317074140870149,23.111446114122277,-0.745734968370929,0.1945,0.0,0.0,Adaptive I
1627907972.8,11013.26087143774,19.73457946666569,0.858186337004365,22.99568125909853,-1.196033410204619,0.1945,0.0,0.0,Adaptive I
1627907972.9,11015.59400907013,20.0,0.8757770564322623,22.836862250623387,-1.245585190139218,0.1945,0.0,0.0,Adaptive I
1627907973.0,11017.90604913812,20.0,0.8802090379095601,22.72187530305155,-1.475033500564583,0.1945,0.0,0.0,Adaptive I
1627907973.1,11020.211614874175,20.0,0.8874352142175415,22.536856414509263,-1.5635798721580714,0.1945,0.0,0.0,Adaptive I
1627907973.2,11022.503348471146,20.0,0.8931129679546438,22.393583698379004,-1.596584991996121,0.1945,0.0,0.0,Adaptive I
1627907973.3,11024.759373994491,20.198668820922027,0.9083576661039003,22.23647091300229,-1.462470157640119,0.1945,0.0,0.0,Adaptive I
1627907973.4,11027.016214463987,20.692598201542207,0.9351846805386349,22.12675061103863,-1.3091986147851895,0.1945,0.0,0.0,Adaptive I
1627907973.5,11029.251131684174,21.0,0.9528556764535225,22.03901442678168,-1.0185368115883264,0.1945,0.0,0.0,Adaptive I
1627907973.6,11031.48685023682,21.0,0.9571404319442315,21.94035409970392,-0.8624657623144647,0.1945,0.0,0.0,Adaptive I
1627907973.7,11033.70797488841,21.214337252757048,0.9711254679789492,21.845104419830648,-0.792424224693574,0.1945,0.0,0.0,Adaptive I
1627907973.8,11035.922589391645,21.72640989985142,0.9988619365426484,21.751164104874032,-0.961337425493414,0.1945,0.0,0.0,Adaptive I
1627907973.9,11038.130719888191,22.0,1.0151353268582382,21.67198738722671,-0.8864995652944067,0.1945,0.0,0.0,Adaptive I
1627907974.0,11040.324232820549,22.0,1.0191081127644672,21.587503547903328,-0.8974012166432958,0.1945,0.0,0.0,Adaptive I
1627907974.1,11042.525059079955,22.0,1.0231842883477114,21.50150295556892,-0.7960793910248739,0.1945,0.0,0.0,Adaptive I
1627907974.2,11044.703952099117,22.0,1.0261716879674239,21.438907599932143,-0.7850076523560714,0.1945,0.0,0.0,Adaptive I
1627907974.3,11046.88366331592,22.21517002163119,1.0362084674937475,21.438900297121187,-0.5062285922226574,0.1945,0.0,0.0,Adaptive I
1627907974.4,11049.069874350836,22.716152443153927,1.061915116782099,21.39168384003257,-0.4069211347630153,0.1945,0.0,0.0,Adaptive I
1627907974.5,11051.235790076147,23.0,1.0768579416710957,21.35843467366551,-0.3942105288726492,0.1945,0.0,0.0,Adaptive I
1627907974.6,11053.407377255187,23.0,1.078401459608143,21.327864307933588,-0.3899392837359001,0.1945,0.0,0.0,Adaptive I
1627907974.7,11055.565974040055,23.169477528260146,1.0879099529297256,21.297238310822586,-0.3410242127061237,0.1945,0.0,0.0,Adaptive I
1627907974.8,11057.737570434334,23.699109009909996,1.1144295373241688,21.265686358971948,-0.2904163522324539,0.1945,0.0,0.0,Adaptive I
1627907974.9,11059.90266879307,24.0,1.1302976147136092,21.233345702566165,-0.331167489585861,0.1945,0.0,0.0,Adaptive I
1627907975.0,11062.057412126684,24.0,1.1317791828202461,21.20554995559746,-0.3797557534984355,0.1945,0.0,0.0,Adaptive I
1627907975.1,11064.2121554603,24.222760593264898,1.144080215574289,21.17225721022184,-0.3440168210798487,0.1945,0.0,0.0,Adaptive I
1627907975.3,11068.521647264844,25.0,1.183093407995995,21.13104496317558,-0.1420299304712179,0.2690195983190924,0.0,0.0,Adaptive I
1627907975.4,11070.665642019812,25.0,1.1844490847530185,21.10685914811864,-0.1946474427600376,0.1945,0.0,0.0,Adaptive I
1627907975.5,11072.80880961855,25.19491504555528,1.195228979600883,21.07957176035716,-0.1882051230009606,0.1945,0.0,0.0,Adaptive I
1627907975.6,11074.965778500791,25.71132725929574,1.2206321182565023,21.063944553597917,-0.2005853845155158,0.1945,0.0,0.0,Adaptive I
1627907975.7,11077.117084855146,26.0,1.236293837691999,21.03059904313577,-0.2936398355019025,0.1945,0.0,0.0,Adaptive I
